employee_id,name,age,department,salary,city,experience_years,project_count,performance_score,product_purchased,purchase_amount,order_status,rating,bonus,tax_percent
13917,Pooja Nair,50,IT,113385,Delhi,20,2,3.33,Mouse,97053,Pending,1,1854,25.06
13918,Vikram Jadhav,55,Operations,87519,Delhi,20,2,2.73,Camera,73797,Cancelled,4,6588,16.82
13919,Vikram Nair,29,IT,52576,Mumbai,4,10,4.79,Mouse,63173,Completed,4,18012,5.71
13920,Sneha Gupta,43,Marketing,40683,Hyderabad,17,5,1.56,Mouse,44579,Pending,1,18193,16.03
13921,Neha Patel,22,Marketing,57320,Chennai,9,11,2.51,Monitor,27169,Cancelled,2,7517,28.28
13922,Vikas Jadhav,31,IT,73276,Mumbai,13,2,4.43,Keyboard,87848,Pending,5,15657,14.28
13923,Vikas Patel,21,IT,60623,Kolkata,7,7,3.06,Monitor,85422,Pending,1,15527,13.24
13924,Rahul Joshi,36,Finance,115444,Pune,17,2,4.39,Tablet,3417,Returned,5,3691,14.73
13925,Karan Joshi,52,Support,66136,Mumbai,1,0,4.62,Laptop,61745,Completed,2,279,10.42
13926,Anita Mehta,50,Sales,34409,Hyderabad,7,15,1.9,Laptop,6017,Completed,1,11160,23.69
13927,Karan Joshi,47,Marketing,56283,Hyderabad,9,14,3.82,Keyboard,80120,Cancelled,2,7581,21.24
13928,Neha Sharma,55,HR,64964,Chennai,15,14,4.65,Phone,1661,Cancelled,5,6329,23.47
13929,Anita Jadhav,39,Finance,85963,Delhi,12,13,2.3,Phone,1011,Cancelled,3,1099,27.87
13930,Riya Kumar,49,Support,32513,Pune,10,8,2.87,Headphones,1795,Pending,3,2102,13.92
13931,Amit Joshi,43,HR,78567,Hyderabad,4,8,2.98,Headphones,8743,Cancelled,1,11561,9.52
13932,Rohit Gupta,30,Sales,85339,Pune,6,4,1.59,Tablet,97608,Cancelled,2,8102,7.78
13933,Amit Joshi,58,IT,49745,Bangalore,3,6,3.07,Phone,50448,Pending,3,4143,22.84
13934,Riya Gupta,38,HR,58373,Chennai,14,14,4.09,Laptop,59461,Pending,2,2119,7.91
13935,Sneha Joshi,25,IT,66561,Chennai,7,6,4.03,Mouse,51081,Returned,4,16072,6.2
13936,Anita Gupta,30,Support,77096,Pune,14,3,1.87,Laptop,16603,Cancelled,1,840,12.14
13937,Vikram Singh,26,HR,42809,Pune,7,9,1.91,Tablet,21412,Cancelled,4,7816,11.03
13938,Raj Iyer,38,Support,66798,Delhi,13,4,1.33,Monitor,66143,Completed,4,1602,27.57
13939,Riya Iyer,42,Finance,108690,Hyderabad,0,8,1.53,Laptop,55571,Cancelled,5,18313,9.37
13940,Riya Gupta,53,Support,38487,Pune,18,13,2.68,Mouse,83374,Returned,2,5343,28.68
13941,Karan Patel,58,HR,34084,Chennai,11,7,2.59,Keyboard,57826,Returned,1,15640,15.96
13942,Rohit Iyer,33,Finance,111700,Pune,16,7,2.17,Keyboard,72155,Returned,3,8637,26.47
13943,Amit Iyer,43,Operations,37927,Delhi,9,14,1.66,Mouse,86720,Completed,5,1660,25.55
13944,Vikram Kumar,33,Support,82179,Bangalore,2,7,2.82,Keyboard,39588,Pending,5,7793,7.89
13945,Karan Joshi,26,Finance,60959,Bangalore,11,9,4.83,Tablet,48266,Pending,1,4818,8.88
13946,Vikram Jadhav,47,Marketing,109862,Mumbai,13,5,1.52,Tablet,58410,Completed,4,8378,27.99
13947,Sneha Iyer,30,Operations,98526,Bangalore,0,8,2.65,Laptop,15976,Cancelled,5,18003,29.1
13948,Pooja Jadhav,44,IT,113458,Bangalore,8,2,1.98,Mouse,13650,Pending,2,7172,18.52
13949,Rahul Joshi,32,Operations,94214,Kolkata,3,9,1.92,Monitor,11885,Completed,4,14083,7.3
13950,Neha Jadhav,50,Sales,99022,Mumbai,15,15,1.59,Monitor,60936,Completed,4,10256,27.67
13951,Vikas Joshi,21,IT,108447,Mumbai,8,14,4.4,Phone,58211,Cancelled,1,5622,12.53
13952,Rahul Mehta,58,Marketing,96529,Chennai,11,0,2.62,Laptop,46957,Returned,5,2566,16.42
13953,Pooja Singh,35,Operations,115294,Chennai,12,15,1.54,Mouse,80501,Pending,1,3721,21.85
13954,Riya Mehta,33,Support,91653,Pune,10,9,4.15,Laptop,24104,Completed,3,6716,8.13
13955,Neha Patel,54,Marketing,66988,Hyderabad,13,13,4.44,Phone,94882,Pending,4,10243,10.11
13956,Priya Sharma,54,HR,55690,Bangalore,1,15,3.22,Mouse,24897,Completed,3,16239,11.2
13957,Rahul Mehta,38,Marketing,73424,Kolkata,10,10,1.63,Keyboard,65033,Cancelled,1,4103,21.52
13958,Riya Patel,57,IT,66576,Hyderabad,9,15,2.02,Camera,56498,Pending,3,6322,5.6
13959,Rahul Iyer,35,HR,82076,Pune,17,1,2.27,Tablet,32565,Pending,5,14575,18.6
13960,Neha Singh,25,Support,63409,Mumbai,20,11,3.7,Monitor,17073,Completed,2,4266,15.86
13961,Amit Mehta,35,Operations,72237,Pune,6,9,2.56,Tablet,38350,Completed,1,343,9.51
13962,Arjun Singh,31,HR,81462,Hyderabad,17,13,2.15,Mouse,36680,Completed,1,12077,18.82
13963,Neha Singh,56,Support,30201,Mumbai,13,15,2.36,Headphones,38623,Completed,4,8597,8.8
13964,Arjun Joshi,42,IT,58079,Hyderabad,5,12,3.06,Camera,98671,Pending,3,8632,8.54
13965,Pooja Nair,34,Support,67230,Mumbai,6,3,3.97,Phone,74812,Pending,3,11995,9.18
13966,Neha Mehta,60,Support,115717,Mumbai,18,4,2.64,Phone,50717,Returned,4,11730,6.83
13967,Vikram Nair,42,Sales,74533,Hyderabad,11,12,3.67,Tablet,96085,Completed,5,4217,15.66
13968,Karan Gupta,38,Sales,110366,Delhi,19,12,2.2,Headphones,92236,Pending,5,2906,15.1
13969,Rohit Mehta,49,Finance,49316,Pune,4,13,2.89,Monitor,76588,Returned,3,19078,12.31
13970,Rahul Gupta,33,IT,108718,Bangalore,17,8,1.9,Monitor,6045,Pending,2,12533,27.65
13971,Sneha Patel,53,IT,34317,Hyderabad,15,2,2.93,Laptop,45232,Completed,4,18196,7.68
13972,Vikas Singh,24,Finance,49918,Mumbai,6,8,2.07,Laptop,46614,Returned,1,677,13.74
13973,Vikram Kumar,22,Sales,79291,Mumbai,15,2,1.78,Keyboard,36799,Pending,3,3091,5.85
13974,Karan Joshi,31,Sales,30236,Delhi,17,0,4.59,Phone,62650,Returned,1,10522,16.42
13975,Amit Nair,50,Sales,88050,Hyderabad,17,11,1.13,Monitor,19932,Returned,1,5257,6.24
13976,Vikas Sharma,52,IT,90009,Delhi,18,1,2.49,Tablet,45050,Completed,4,1699,21.16
13977,Raj Joshi,58,Operations,103126,Bangalore,10,13,3.45,Camera,83456,Returned,1,8213,12.64
13978,Pooja Kumar,35,Marketing,52565,Hyderabad,2,0,4.26,Phone,13297,Completed,1,16176,7.68
13979,Sneha Joshi,23,HR,89848,Hyderabad,2,4,4.76,Mouse,21861,Completed,4,9082,23.61
13980,Amit Singh,32,Operations,102457,Bangalore,17,0,2.5,Tablet,33295,Pending,2,4841,16.37
13981,Anita Joshi,42,Support,96806,Chennai,0,4,1.35,Phone,63863,Pending,5,1254,16.01
13982,Karan Sharma,60,Marketing,100301,Bangalore,0,8,2.87,Camera,52176,Cancelled,1,6386,21.23
13983,Neha Iyer,27,Support,68448,Kolkata,11,7,2.79,Laptop,56793,Cancelled,1,18103,14.87
13984,Sneha Joshi,45,Support,103647,Hyderabad,16,3,4.73,Phone,58086,Cancelled,3,3306,13.68
13985,Anita Nair,30,Marketing,116955,Chennai,19,5,1.07,Tablet,38314,Returned,3,13987,24.16
13986,Raj Singh,55,IT,117958,Mumbai,20,14,2.12,Laptop,73330,Pending,4,12134,24.11
13987,Karan Iyer,27,Support,56782,Kolkata,1,0,1.4,Monitor,7677,Returned,3,3709,19.96
13988,Sneha Mehta,53,Support,32842,Hyderabad,2,5,2.63,Mouse,3201,Cancelled,4,12839,16.35
13989,Raj Singh,45,HR,66822,Delhi,12,2,2.73,Monitor,75345,Completed,3,1267,25.71
13990,Sneha Kumar,33,Operations,101706,Delhi,8,5,4.45,Headphones,51899,Returned,4,9400,27.52
13991,Rohit Iyer,33,Marketing,34964,Pune,13,6,1.03,Tablet,13833,Completed,5,9906,26.52
13992,Rahul Nair,37,Operations,39779,Pune,9,2,3.4,Headphones,92452,Returned,4,12992,24.09
13993,Amit Singh,36,Finance,110025,Mumbai,12,7,4.5,Laptop,41197,Cancelled,3,7914,13.09
13994,Pooja Gupta,42,HR,117825,Delhi,18,11,3.47,Keyboard,86512,Completed,3,17679,13.99
13995,Vikram Sharma,48,HR,35462,Chennai,18,0,4.11,Phone,45677,Cancelled,4,5784,13.79
13996,Rahul Patel,49,Operations,31590,Kolkata,19,14,4.2,Mouse,18772,Cancelled,1,15666,14.38
13997,Vikas Joshi,21,Marketing,30410,Pune,0,9,2.08,Phone,50347,Returned,1,13395,13.02
13998,Priya Iyer,23,Marketing,60406,Mumbai,17,8,1.8,Phone,57191,Cancelled,5,2846,25.68
13999,Rahul Patel,48,HR,32409,Hyderabad,20,9,2.48,Headphones,24592,Returned,5,14970,24.54
14000,Sneha Singh,28,Finance,118570,Delhi,20,12,2.14,Keyboard,31511,Returned,3,1650,26.42
14001,Vikas Sharma,44,IT,55431,Chennai,1,2,4.99,Headphones,86117,Cancelled,2,15272,26.94
14002,Riya Iyer,46,HR,119041,Kolkata,18,5,4.99,Monitor,8446,Pending,4,7354,23.89
14003,Raj Gupta,29,IT,44453,Pune,7,10,1.92,Laptop,38707,Cancelled,2,3950,12.08
14004,Rohit Joshi,31,Operations,62551,Hyderabad,20,13,4.32,Headphones,12241,Returned,1,16375,8.77
14005,Amit Joshi,47,Operations,86633,Delhi,17,6,2.42,Keyboard,35332,Cancelled,4,5703,11.83
14006,Anita Gupta,36,Support,92699,Chennai,16,11,4.09,Monitor,93547,Completed,1,544,8.6
14007,Raj Patel,56,IT,103358,Hyderabad,11,6,2.4,Laptop,55246,Cancelled,1,14029,26.4
14008,Vikas Patel,32,Support,97334,Chennai,18,0,1.48,Camera,63386,Completed,5,3684,6.0
14009,Sneha Sharma,45,Sales,110371,Delhi,18,14,1.69,Tablet,98301,Cancelled,4,16261,15.45
14010,Vikram Kumar,34,Marketing,39706,Chennai,2,10,1.59,Camera,37950,Returned,5,7460,29.35
14011,Neha Patel,38,Operations,31704,Hyderabad,11,1,4.51,Laptop,39811,Completed,2,8954,5.76
14012,Rohit Joshi,57,Sales,71724,Kolkata,2,9,4.27,Laptop,55963,Completed,5,8517,16.11
14013,Vikram Jadhav,34,Marketing,102237,Mumbai,0,5,3.2,Camera,12935,Cancelled,2,12327,17.2
14014,Arjun Nair,37,Operations,116102,Bangalore,17,9,2.9,Headphones,52233,Completed,2,6820,29.42
14015,Neha Joshi,31,Marketing,60633,Chennai,2,15,2.19,Laptop,85993,Pending,3,15134,17.46
14016,Amit Nair,60,IT,82670,Delhi,10,12,3.66,Headphones,64755,Completed,3,1557,13.65
14017,Rahul Iyer,24,IT,89363,Delhi,18,15,1.65,Tablet,18605,Cancelled,4,18431,11.71
14018,Vikram Joshi,28,Marketing,85431,Hyderabad,14,8,1.09,Tablet,93381,Pending,2,10849,16.42
14019,Raj Gupta,27,Operations,49442,Hyderabad,5,10,1.03,Mouse,12725,Returned,3,13201,18.86
14020,Neha Nair,55,Sales,112511,Delhi,7,9,4.01,Camera,86166,Returned,2,6636,8.61
14021,Anita Gupta,48,Marketing,54580,Delhi,10,11,2.96,Camera,1724,Completed,1,15309,23.57
14022,Rahul Nair,45,Sales,37986,Pune,3,14,4.32,Headphones,42320,Completed,1,15760,19.94
14023,Rahul Sharma,60,Marketing,109251,Mumbai,20,15,2.26,Camera,32191,Pending,5,1068,18.96
14024,Rahul Gupta,32,Finance,31791,Chennai,0,4,3.98,Keyboard,14269,Completed,3,10641,15.81
14025,Rohit Joshi,58,HR,113558,Kolkata,5,5,1.11,Camera,2260,Returned,1,15496,27.93
14026,Amit Iyer,24,Finance,90845,Hyderabad,18,0,4.23,Mouse,7525,Completed,2,8751,20.42
14027,Anita Jadhav,43,Sales,112161,Chennai,20,10,3.91,Camera,67184,Returned,2,414,23.41
14028,Pooja Gupta,46,Operations,73440,Bangalore,14,0,2.14,Phone,36764,Cancelled,1,236,15.53
14029,Riya Patel,40,Marketing,76320,Hyderabad,0,9,1.83,Headphones,26106,Pending,2,6388,16.78
14030,Rahul Gupta,47,Support,85357,Hyderabad,0,11,1.42,Tablet,93694,Cancelled,5,16421,28.35
14031,Vikas Sharma,44,Sales,110406,Kolkata,18,15,4.6,Keyboard,39577,Pending,3,12873,8.13
14032,Anita Singh,41,HR,108133,Kolkata,13,14,4.72,Tablet,16077,Cancelled,5,4255,16.22
14033,Raj Nair,37,IT,31617,Kolkata,12,10,3.38,Keyboard,23577,Pending,3,10229,20.58
14034,Arjun Sharma,60,Sales,96797,Delhi,9,2,3.64,Tablet,15433,Pending,3,18582,27.21
14035,Rohit Kumar,38,Operations,52078,Chennai,16,11,2.03,Headphones,39015,Pending,2,6761,19.26
14036,Neha Sharma,59,Operations,54983,Bangalore,17,11,2.33,Monitor,15350,Completed,3,19393,19.55
14037,Vikram Singh,21,Sales,41404,Delhi,3,12,1.44,Camera,21064,Pending,2,6330,24.51
14038,Vikas Kumar,40,Finance,69503,Delhi,12,11,1.19,Phone,84018,Returned,4,9758,21.32
14039,Arjun Iyer,55,Finance,101690,Delhi,14,12,4.18,Mouse,93774,Pending,4,8327,14.93
14040,Pooja Nair,59,IT,47958,Kolkata,6,3,4.11,Mouse,81587,Cancelled,4,1542,24.97
14041,Amit Jadhav,50,Support,33974,Hyderabad,4,1,2.39,Camera,2347,Pending,2,17709,27.99
14042,Rohit Kumar,58,Finance,59780,Pune,10,12,4.68,Monitor,89248,Returned,1,250,7.02
14043,Vikas Sharma,51,Finance,39430,Bangalore,9,4,2.93,Phone,73010,Returned,1,15535,10.59
14044,Sneha Sharma,24,IT,72103,Hyderabad,3,0,1.26,Tablet,27776,Cancelled,5,18808,21.77
14045,Priya Gupta,36,Finance,119149,Delhi,12,7,3.6,Phone,54773,Cancelled,1,10460,28.14
14046,Vikas Jadhav,41,Sales,50366,Delhi,11,0,2.3,Laptop,90317,Returned,2,10558,7.41
14047,Sneha Gupta,46,IT,112423,Chennai,14,13,4.34,Laptop,52388,Returned,3,14139,19.0
14048,Vikas Iyer,46,Operations,77656,Bangalore,7,0,4.07,Camera,39385,Completed,4,4145,12.4
14049,Vikas Gupta,58,HR,116642,Hyderabad,17,2,2.86,Laptop,89850,Cancelled,1,1072,26.77
14050,Rohit Nair,39,Marketing,82847,Bangalore,18,15,4.99,Laptop,96473,Cancelled,2,13389,6.51
14051,Pooja Patel,48,HR,89281,Pune,1,4,1.95,Keyboard,78780,Returned,3,11112,28.18
14052,Vikram Patel,32,Operations,38505,Bangalore,20,9,3.62,Laptop,48721,Pending,5,9125,25.83
14053,Raj Patel,26,Finance,84593,Hyderabad,19,7,4.51,Monitor,51224,Cancelled,1,13498,5.48
14054,Rohit Mehta,59,Marketing,118049,Chennai,12,15,2.28,Laptop,19529,Returned,1,6789,25.48
14055,Raj Nair,60,Sales,42147,Kolkata,6,5,3.74,Headphones,72815,Cancelled,2,4882,18.08
14056,Rahul Sharma,45,Operations,55918,Kolkata,10,15,3.08,Monitor,4102,Completed,2,11256,28.57
14057,Rohit Jadhav,23,Sales,54501,Delhi,20,4,2.9,Monitor,46239,Returned,5,8077,27.1
14058,Anita Kumar,52,Operations,96257,Kolkata,15,2,3.22,Laptop,30804,Completed,1,6043,21.5
14059,Anita Iyer,42,HR,103706,Bangalore,2,0,4.06,Camera,89744,Completed,5,19840,18.04
14060,Anita Singh,34,HR,48714,Chennai,12,9,3.54,Keyboard,4854,Completed,5,11635,25.74
14061,Rahul Kumar,44,Support,99189,Mumbai,12,7,3.33,Phone,53850,Returned,5,16151,7.87
14062,Riya Iyer,59,Marketing,112948,Delhi,17,2,2.85,Tablet,37334,Returned,4,6566,26.21
14063,Anita Mehta,54,Finance,104731,Pune,16,9,2.73,Laptop,43277,Completed,1,1206,16.49
14064,Amit Sharma,31,Marketing,107151,Hyderabad,18,2,4.29,Keyboard,28711,Pending,5,12899,6.23
14065,Karan Sharma,43,HR,42136,Pune,0,9,1.5,Keyboard,87533,Returned,4,12228,5.92
14066,Neha Kumar,43,Support,63022,Delhi,12,0,2.5,Keyboard,91258,Returned,2,16980,26.5
14067,Pooja Iyer,46,Marketing,75979,Pune,3,5,2.62,Phone,95695,Returned,1,9031,10.22
14068,Neha Jadhav,38,Support,66445,Hyderabad,13,13,1.12,Laptop,8904,Completed,1,17732,16.55
14069,Priya Jadhav,47,Support,110576,Hyderabad,8,0,1.47,Tablet,48850,Returned,1,8529,20.28
14070,Priya Patel,31,Marketing,117246,Bangalore,11,10,4.84,Monitor,96268,Cancelled,1,3752,13.61
14071,Rohit Nair,44,Support,115388,Hyderabad,5,2,1.64,Tablet,95937,Returned,3,15755,6.6
14072,Riya Mehta,54,HR,63998,Chennai,19,11,3.67,Headphones,56533,Pending,4,16504,22.71
14073,Priya Iyer,54,Support,92663,Pune,11,14,2.74,Phone,30871,Returned,3,14537,10.02
14074,Vikas Gupta,32,IT,117007,Delhi,0,3,4.78,Mouse,31447,Completed,4,9792,28.03
14075,Vikas Nair,54,Marketing,79949,Delhi,5,6,4.26,Keyboard,9579,Returned,2,15144,14.18
14076,Priya Singh,31,Support,103267,Hyderabad,19,2,4.79,Mouse,66105,Completed,3,14659,8.78
14077,Riya Kumar,48,Operations,72272,Chennai,12,5,2.7,Laptop,25502,Pending,1,3289,29.7
14078,Anita Mehta,52,Operations,65200,Kolkata,15,12,4.44,Camera,69410,Returned,4,10455,28.7
14079,Vikas Joshi,27,IT,97792,Delhi,7,14,4.64,Keyboard,50288,Cancelled,1,10734,14.45
14080,Raj Iyer,58,Marketing,54065,Pune,18,10,2.31,Camera,70279,Cancelled,5,16360,10.32
14081,Priya Gupta,23,Finance,94166,Delhi,8,14,4.58,Camera,21134,Cancelled,1,13295,9.84
14082,Riya Nair,32,Operations,40120,Delhi,11,11,4.24,Camera,23370,Completed,1,13366,5.39
14083,Rohit Jadhav,35,IT,91504,Pune,10,15,2.77,Camera,91912,Cancelled,5,13548,19.78
14084,Priya Nair,53,Support,42454,Chennai,12,3,1.83,Laptop,85175,Completed,1,9621,8.07
14085,Priya Jadhav,31,Marketing,59201,Pune,16,10,4.2,Phone,59449,Cancelled,3,8343,24.05
14086,Vikas Joshi,52,Marketing,112242,Hyderabad,16,14,1.29,Mouse,10531,Pending,1,17550,18.86
14087,Sneha Patel,39,Support,97679,Mumbai,6,12,2.24,Mouse,37981,Pending,1,19207,5.27
14088,Riya Mehta,50,Support,71649,Chennai,4,7,4.76,Tablet,19743,Returned,5,16021,19.31
14089,Arjun Gupta,21,Operations,92829,Kolkata,9,5,2.1,Mouse,6988,Returned,3,17528,13.12
14090,Riya Mehta,26,HR,39401,Mumbai,9,13,1.01,Headphones,23037,Returned,5,19805,23.62
14091,Arjun Mehta,52,Operations,39746,Pune,5,2,1.21,Tablet,81933,Cancelled,2,16663,21.55
14092,Arjun Patel,50,Sales,32192,Chennai,16,2,4.39,Keyboard,56282,Cancelled,1,11486,11.1
14093,Vikram Joshi,37,Marketing,49981,Bangalore,11,15,4.01,Phone,27733,Pending,5,17545,19.32
14094,Vikas Patel,33,IT,83699,Delhi,9,7,2.94,Tablet,77310,Completed,4,15783,13.41
14095,Neha Sharma,43,Marketing,31910,Hyderabad,20,15,1.06,Camera,28139,Pending,3,17442,16.37
14096,Pooja Singh,41,Operations,34248,Mumbai,1,15,1.38,Monitor,77490,Completed,3,12107,15.31
14097,Vikram Nair,48,Support,90953,Bangalore,1,12,4.75,Monitor,9775,Returned,5,18793,24.22
14098,Anita Mehta,28,Finance,61528,Bangalore,14,5,4.51,Mouse,60855,Pending,2,9926,16.74
14099,Vikram Patel,54,Marketing,33529,Pune,20,7,3.98,Phone,23625,Returned,4,8618,27.07
14100,Raj Kumar,30,Sales,66631,Mumbai,8,2,2.26,Camera,89977,Completed,4,3683,29.89
14101,Anita Singh,48,Marketing,71304,Hyderabad,7,3,1.93,Tablet,3934,Completed,2,9668,7.96
14102,Vikram Mehta,28,Sales,39253,Bangalore,12,2,1.18,Phone,46380,Cancelled,3,10940,16.95
14103,Anita Sharma,58,Support,88451,Pune,2,4,2.94,Tablet,45217,Completed,3,17578,16.93
14104,Rohit Sharma,58,Marketing,40507,Delhi,6,12,3.84,Mouse,15930,Returned,5,17516,23.03
14105,Neha Mehta,33,Sales,51608,Bangalore,11,7,3.01,Headphones,24620,Returned,5,4524,22.63
14106,Neha Jadhav,22,HR,39615,Delhi,0,9,2.31,Monitor,78970,Completed,2,19927,14.98
14107,Sneha Nair,37,Support,42553,Kolkata,17,2,4.1,Tablet,17282,Pending,4,18075,16.06
14108,Karan Jadhav,44,Marketing,44595,Kolkata,0,8,3.86,Tablet,20590,Returned,3,5649,12.41
14109,Rohit Singh,46,Sales,118538,Kolkata,18,1,1.93,Camera,29538,Cancelled,3,10967,25.64
14110,Neha Gupta,33,Sales,88614,Chennai,4,8,3.94,Camera,88463,Completed,2,12591,13.52
14111,Neha Mehta,54,IT,104255,Bangalore,6,2,1.74,Monitor,84684,Completed,5,2865,25.54
14112,Vikram Patel,58,Finance,119167,Bangalore,9,0,3.24,Keyboard,23863,Returned,3,19848,22.33
14113,Rahul Mehta,43,Marketing,88793,Hyderabad,14,13,2.78,Phone,95988,Pending,5,16632,17.54
14114,Karan Mehta,53,Finance,69723,Bangalore,20,6,1.12,Laptop,33095,Completed,4,5295,16.56
14115,Raj Sharma,60,Sales,46773,Delhi,13,3,3.08,Mouse,3103,Completed,2,5986,25.98
14116,Rahul Nair,21,Sales,92088,Kolkata,1,0,2.32,Laptop,34694,Pending,1,3222,22.11
14117,Vikas Singh,49,HR,107273,Mumbai,14,7,2.52,Phone,25895,Cancelled,4,18156,22.47
14118,Vikram Kumar,43,Sales,110779,Hyderabad,3,6,4.89,Mouse,10271,Completed,3,11190,20.42
14119,Riya Joshi,49,Finance,80141,Delhi,16,10,4.54,Tablet,74857,Pending,3,1894,15.74
14120,Vikram Sharma,36,Support,91888,Hyderabad,1,15,4.77,Monitor,22862,Returned,1,2402,23.72
14121,Karan Joshi,50,HR,116009,Delhi,19,9,2.11,Mouse,85645,Pending,1,19937,22.69
14122,Raj Kumar,29,Operations,40992,Hyderabad,0,1,3.65,Tablet,71514,Pending,2,4333,9.38
14123,Anita Patel,45,Operations,109534,Mumbai,14,13,1.34,Headphones,18151,Returned,1,18223,25.93
14124,Pooja Kumar,25,Marketing,101490,Chennai,13,15,3.76,Headphones,55515,Pending,5,12149,19.46
14125,Vikas Sharma,53,Marketing,65875,Mumbai,6,12,2.99,Monitor,89904,Returned,2,14547,25.43
14126,Priya Kumar,58,IT,57236,Delhi,5,1,1.49,Camera,55876,Pending,4,3853,23.7
14127,Karan Iyer,25,IT,81819,Chennai,17,13,3.76,Camera,42700,Returned,1,851,11.19
14128,Riya Kumar,33,Finance,94925,Bangalore,18,2,2.52,Keyboard,51322,Cancelled,2,17232,25.92
14129,Vikram Iyer,25,IT,97425,Kolkata,17,9,1.3,Laptop,46707,Returned,5,4144,12.53
14130,Vikram Kumar,36,Finance,49489,Mumbai,5,13,2.24,Tablet,44279,Cancelled,3,5430,7.8
14131,Riya Singh,49,HR,102413,Chennai,7,9,4.75,Monitor,95472,Completed,4,12073,23.8
14132,Rohit Kumar,28,Finance,73917,Pune,4,10,1.34,Monitor,7516,Cancelled,4,10521,24.02
14133,Karan Gupta,37,Finance,41338,Chennai,14,2,1.89,Camera,35092,Pending,2,2860,13.16
14134,Rohit Joshi,50,Finance,78157,Mumbai,8,9,4.56,Headphones,44468,Cancelled,5,10091,23.06
14135,Rohit Sharma,38,Marketing,54555,Chennai,2,10,3.97,Camera,25257,Pending,2,12869,9.49
14136,Raj Kumar,44,Operations,45711,Bangalore,19,8,1.75,Laptop,43826,Completed,1,6470,5.52
14137,Vikas Jadhav,36,HR,102809,Hyderabad,13,2,4.71,Laptop,16871,Completed,3,8778,25.69
14138,Rohit Mehta,31,Marketing,113992,Hyderabad,1,5,4.0,Laptop,51484,Completed,4,13069,14.48
14139,Riya Jadhav,39,IT,45101,Mumbai,6,2,4.39,Keyboard,82701,Completed,4,5404,23.46
14140,Rohit Jadhav,34,Operations,46615,Hyderabad,0,8,2.62,Mouse,10507,Returned,3,13884,23.69
14141,Sneha Joshi,27,Finance,118189,Kolkata,7,7,3.35,Mouse,97078,Returned,1,11412,10.3
14142,Sneha Iyer,30,Sales,40817,Pune,8,3,3.48,Phone,67426,Cancelled,1,19085,8.86
14143,Sneha Kumar,56,Finance,30911,Chennai,9,9,1.66,Keyboard,64102,Cancelled,3,10865,8.43
14144,Rahul Singh,24,Finance,62569,Bangalore,16,9,4.69,Keyboard,82242,Completed,3,15440,18.24
14145,Vikas Mehta,37,Operations,118928,Chennai,0,10,3.38,Monitor,93248,Completed,1,9158,25.79
14146,Priya Sharma,56,IT,32795,Kolkata,19,11,3.85,Monitor,94338,Pending,4,19916,12.81
14147,Neha Mehta,43,IT,75074,Pune,16,12,3.16,Tablet,4605,Pending,5,2001,7.97
14148,Priya Patel,45,Operations,80349,Pune,14,7,3.58,Laptop,41279,Cancelled,2,3391,12.38
14149,Rahul Kumar,54,HR,103188,Delhi,11,4,3.87,Camera,58261,Returned,5,4641,7.96
14150,Karan Kumar,46,Operations,87555,Mumbai,13,12,3.73,Camera,52801,Pending,2,11479,16.89
14151,Vikram Kumar,52,IT,85192,Hyderabad,3,4,2.24,Phone,24919,Completed,3,15181,29.88
14152,Raj Mehta,44,Sales,102548,Delhi,15,10,4.05,Keyboard,44923,Cancelled,1,12638,5.63
14153,Pooja Gupta,40,Finance,89360,Hyderabad,10,8,2.18,Laptop,60187,Returned,3,9366,18.97
14154,Rahul Kumar,24,IT,104285,Delhi,5,10,3.86,Headphones,14606,Pending,4,2739,23.68
14155,Neha Kumar,41,Marketing,65985,Mumbai,20,1,1.96,Keyboard,71383,Returned,5,8239,10.6
14156,Rahul Gupta,53,Operations,50330,Bangalore,10,8,3.05,Laptop,35483,Pending,3,2839,25.21
14157,Karan Jadhav,57,Operations,60743,Kolkata,18,2,2.52,Keyboard,63126,Completed,3,12169,12.45
14158,Neha Gupta,25,IT,99600,Mumbai,15,15,4.26,Tablet,22395,Returned,2,12015,25.74
14159,Arjun Sharma,57,HR,31875,Kolkata,0,10,2.82,Keyboard,37682,Returned,2,7092,29.9
14160,Vikram Iyer,33,Marketing,46661,Hyderabad,17,15,3.46,Headphones,45225,Returned,4,5854,14.74
14161,Sneha Gupta,39,Operations,45162,Chennai,3,13,3.83,Mouse,19683,Returned,3,15726,5.35
14162,Amit Nair,32,HR,112995,Pune,3,6,1.85,Laptop,46875,Pending,1,5134,8.92
14163,Anita Iyer,56,Operations,79536,Chennai,0,5,1.39,Keyboard,30040,Pending,3,933,29.0
14164,Pooja Kumar,22,Marketing,49393,Pune,18,5,2.34,Phone,14029,Returned,1,7491,20.44
14165,Karan Iyer,34,Marketing,106609,Bangalore,5,7,4.17,Monitor,31559,Completed,2,11015,17.74
14166,Rahul Gupta,54,Operations,58497,Chennai,12,0,2.5,Phone,30513,Cancelled,1,4752,28.36
14167,Priya Patel,51,Sales,115233,Hyderabad,19,11,2.94,Keyboard,55569,Completed,1,15619,13.26
14168,Sneha Mehta,33,HR,104881,Hyderabad,9,13,2.69,Camera,99248,Cancelled,5,13085,16.19
14169,Riya Singh,53,Marketing,48675,Kolkata,20,1,1.08,Monitor,5562,Returned,1,3271,18.03
